_id,bio,college,country,createdAt,dob,email,face_detection_probabilities,gender,height,interests,is_habit_drink,is_habit_smoke,is_verified,mobile,name,status,type,updatedAt,verified_at,what_to_find,who_to_date,is_subscribed,clg,age
117,Caring,JNU,IN,2023-02-08T14:38:45.810Z,2000-03-20,9117000000@get.idyll,,M,153.45209603024577,"['Writing', 'Cricket', 'Running', 'Biryani', 'Tea']",N,S,False,9117000000,Raja ,True,U,2023-02-08T14:43:40.628Z,,R,F,True,JNU,23.0
118,To see good in everyone,Jawaharlal Nehru University,IN,2023-02-08T14:39:33.237Z,2001-07-24,9118000000@get.idyll,[94.55211162567139],F,153.45209603024577,[''],,,False,9118000000,Lovi,True,U,2023-02-19T02:36:55.225Z,,NS,M,True,JNU,22.0
119,An unapologetic and unconventional human being.,Jawaharlal Nehru University,IN,2023-02-08T14:40:11.873Z,1998-06-12,9119000000@get.idyll,,M,170.68,"['Badminton', 'Basketball', 'Cats', 'Comedy', 'Open-Minded']",S,N,False,9119000000,Lavi,True,U,2023-02-08T15:06:30.119Z,,R,F,True,JNU,25.0
123,"Korean Language, JNU
Shy, Ambitious.
Haven't been able to click good pictures of mine.
Into exploring places
Loves tasting food",JNU,IN,2023-02-08T14:55:11.517Z,2001-08-11,9123000000@get.idyll,,M,176.0,"['Singing', 'Pizza', 'Poetry', 'Feminism', 'Romance']",S,N,False,9123000000,Kunal Bagchi ,True,U,2023-02-08T15:05:18.752Z,,C,F,True,JNU,22.0
128,Insta:- @vijay_jatav11,Jnu,IN,2023-02-08T15:00:30.572Z,2001-04-14,9128000000@get.idyll,,M,166.0,"['Gym', 'Badminton', 'Beer', 'Anime', 'K-drama']",N,S,True,9128000000,Vijay Kumar ,True,U,2023-02-23T07:13:07.845Z,2023-02-23T07:13:07.844Z,F,F,True,JNU,22.0
130,Hii,Jawaharlal Nehru University,IN,2023-02-08T15:02:55.988Z,1999-10-19,9130000000@get.idyll,,M,171.0,"['Design', 'Gym', 'Volleyball', 'Coffee', 'Pizza']",O,O,False,9130000000,Sanidhya Shourya ,True,U,2023-02-10T12:55:35.877Z,,NS,F,True,JNU,24.0
131,I am smart 😎,JNU ,IN,2023-02-08T15:03:40.660Z,2000-01-18,9131000000@get.idyll,,M,182.0,"['Comedy', 'Comic-books', 'Reality shows', 'K-drama', 'Foodie']",S,N,False,9131000000,Ankit,True,U,2023-02-08T16:11:42.209Z,,F,F,True,JNU,23.0
133,"I Hate Love Stories 
Better than your EX 
.
.
.
.
.
Baaki sab milne pe batata hoon ",Jawaharlal Nehru University,IN,2023-02-08T15:05:10.948Z,2002-11-30,9133000000@get.idyll,,M,183.0,"['Gym', 'Volleyball', 'Cricket', 'Mountains', 'Stand Up']",N,N,False,9133000000,Prateek ,True,U,2023-02-08T15:45:29.987Z,,C,F,True,JNU,21.0
135,CIXOT,Jawaharlal Nehru University,IN,2023-02-08T15:06:20.458Z,2002-12-10,9135000000@get.idyll,"[48.626670241355896,70.29945850372314,97.59296774864197]",M,173.0,"['Photography', 'Badminton', 'Tea', 'Ambitions', 'Crime']",S,S,False,9135000000,Tassawoor ,True,U,2023-03-01T17:16:15.756Z,,NS,F,True,JNU,21.0
137,Agnostic and Highbrow,JNU,IN,2023-02-08T15:08:32.414Z,2002-01-07,9137000000@get.idyll,,M,6.0,"['Writing', 'Badminton', 'Cricket', 'Photography', 'Mountains']",S,N,False,9137000000,Vishal ,True,U,2023-02-08T15:13:00.882Z,,R,F,True,JNU,21.0
138,"A geek at heart, I like everything from board games, comics, books and movies to technology, science and various different franchises. I'm a possitive person and I try to live life as best as I can. ",Jawaharlal Nehru University ,IN,2023-02-08T15:09:43.321Z,1999-04-10,9138000000@get.idyll,,M,173.0,[''],N,N,False,9138000000,Tarun,True,U,2023-02-08T15:18:10.565Z,,R,F,True,JNU,24.0
140,Just casual relationship ,JNU ,IN,2023-02-08T15:10:37.977Z,2000-02-10,9140000000@get.idyll,[],M,153.45209603024577,[''],N,N,False,9140000000,Suraj,True,U,2023-02-08T15:14:08.241Z,,C,F,True,JNU,23.0
143,Positive...,B.H.U.,IN,2023-02-08T15:14:30.207Z,1999-04-08,9143000000@get.idyll,,M,176.0,"['Singing', 'Coffee', 'Environmentalism', 'Cycling', 'Romance']",N,N,True,9143000000,Vikash Kumar ,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,NS,F,True,b.h.u.,24.0
146,"Ui/ux designer
",Jawaharlal Nehru University,IN,2023-02-08T15:16:35.413Z,2002-05-14,9146000000@get.idyll,[94.7291910648346],M,189.0,[''],S,S,False,9146000000,Abhishek Singh,True,U,2023-02-13T18:49:32.161Z,,C,F,True,JNU,21.0
149,R FB jdsbj,JNU,IN,2023-02-08T15:18:36.898Z,2000-02-28,9149000000@get.idyll,,M,153.45209603024577,[''],S,O,False,9149000000,Ritik Sharma ,True,U,2023-02-08T18:26:45.837Z,,NS,F,True,JNU,23.0
151,"I'm a fun loving person and I live every fucking moment of my life, nothing can bother me, I love to cook, I love to play sports, can't attach to anything, love to travel, I love my family and friends",Jawaharlal Nehru University,IN,2023-02-08T15:21:17.996Z,2000-02-07,9151000000@get.idyll,,M,169.0,"['Football', 'Photography', 'Superhero', 'Open-Minded', 'Backpacking']",S,O,False,9151000000,Karni ,True,U,2023-02-08T15:53:08.006Z,,C,F,True,JNU,23.0
152,Abcdefghijkl,Jawaharlal Nehru University,IN,2023-02-08T15:21:52.789Z,1997-09-10,9152000000@get.idyll,,M,172.0,"['Biryani', 'Tea', 'Cricket', 'Cooking', 'Festivals']",O,N,False,9152000000,Raj,True,U,2023-02-08T15:30:18.696Z,,C,F,True,JNU,26.0
157,"I'm sport lover guy. I like to explore new places and people 
",Jawaharlal Nehru University,IN,2023-02-08T15:24:05.431Z,2003-06-09,9157000000@get.idyll,[],M,173.0,"['Badminton', 'Cricket', 'Cycling', 'Martial Arts', 'Mountains']",N,N,False,9157000000,Jeetendra ,True,U,2023-02-17T15:17:49.074Z,,CON,F,True,JNU,20.0
158,"PhD scholar at JNU 📒
Education planner 
Political consultant 
Debater🎤 

Bukowski ❤ Premchand ❤ Parsai 

In love with politics ,poetry and philosophy. 
 
Connect on telegram @Being_invalid",Hindu College ,IN,2023-02-08T15:25:26.280Z,1996-03-15,9158000000@get.idyll,[],M,178.0,"['Writing', 'Cafe-hopping', 'Feminism', 'Open-Minded', 'Biographies']",S,S,False,9158000000,Sandeep ,True,U,2023-02-12T16:02:53.808Z,,NS,F,True,DU,27.0
160,I am simple and calm person ,Jawaharlal Nehru University,IN,2023-02-08T15:33:23.551Z,2001-05-10,9160000000@get.idyll,[],F,5.0,"['Open-Minded', 'Foodie', 'Ambitions', 'Biographies', 'Biryani']",N,N,True,9160000000,Prasanna ,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,F,M,True,JNU,22.0
166,Believe in true love,JNU,IN,2023-02-08T15:41:39.556Z,1993-12-22,9166000000@get.idyll,,M,172.0,[''],O,N,False,9166000000,Rahul ,True,U,2023-02-08T16:18:45.562Z,,R,F,True,JNU,30.0
167,"मैं एक एंबिवर्ट टाईप का लड़का हूं , मुझे अपने जैसे लोगों की तलाश रहती है जो कि कम मिलें हैं अभी तक लेकिन फिर भी मेरी जम जाती है दूसरों से भी एक सीमा तक ,  मैं सच बोलने में भरोसा रखता हूं और ऐसी ही आशा",Lucknow University ,IN,2023-02-08T15:44:38.101Z,1997-07-05,9167000000@get.idyll,,M,176.0,"['Writing', 'Cricket', 'Yoga', 'Gymnastics', 'Comedy']",S,N,False,9167000000,Dheeraj yadav ,True,U,2023-02-09T05:02:46.123Z,,C,F,True,lucknow university ,26.0
168,"Hlw everyone, I'm a tea person nd looking a girl for company😊😊. I'm here for casual relationship.",Lucknow University ,IN,2023-02-08T15:44:58.884Z,1995-04-16,9168000000@get.idyll,"[89.69898223876953,91.32212400436401]",M,170.0,"['Writing', 'Cricket', 'Beer', 'Mystery', 'Comedy']",S,S,False,9168000000,VIKAS,True,U,2023-02-14T19:27:02.353Z,,C,F,True,lucknow university ,28.0
170,A bibliophile with an obsession for good music and anime 🎶🏴‍☠️,Jawaharlal Nehru University,IN,2023-02-08T15:48:00.207Z,2004-08-24,9170000000@get.idyll,,F,150.0,"['Anime', 'Manga', 'LGBTQIA+ ally', 'Singing', 'Open-Minded']",N,N,False,9170000000,Manya,True,U,2023-02-08T15:53:52.457Z,,R,M,True,JNU,19.0
172,Research Scholar ,Jawaharlal Nehru University,IN,2023-02-08T15:51:45.084Z,2000-04-05,9172000000@get.idyll,"[97.77231216430664,96.42622470855713,94.1632628440857,99.06716346740723]",M,164.0,"['Badminton', 'Writing', 'Photography', 'Yoga', 'Running']",N,N,True,9172000000,Rajeev Kumar ,True,U,2023-02-25T19:48:39.686Z,2023-02-25T19:48:39.684Z,R,F,True,JNU,23.0
173,Simple optimistic,Jawaharlal Nehru University,IN,2023-02-08T15:53:21.380Z,1996-10-18,9173000000@get.idyll,[98.50128293037415],M,178.0,"['Badminton', 'Running', 'Cycling', 'Tennis', 'Cafe-hopping']",S,S,False,9173000000,Raj,True,U,2023-02-13T22:01:55.505Z,,CON,F,True,JNU,27.0
174,Hay! I am From Jnu,Prayag raj singh,IN,2023-02-08T15:54:50.183Z,2002-10-23,9174000000@get.idyll,,M,177.0,"['Romance', 'Sci-fi', 'Gym', 'Reels', 'Open-Minded']",N,N,True,9174000000,Prayagraj Singh,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,NS,F,True,prayag raj singh,21.0
176,"Being in good company and with a lot of laughter,joy and casualness is my way of loving Life.   ",Jawaharlal Nehru University,IN,2023-02-08T16:02:20.136Z,2000-01-12,9176000000@get.idyll,[],M,168.0,"['Cricket', 'Badminton', 'Concerts', 'Football', 'Clubs']",S,N,False,9176000000,Alok Razzvir,True,U,2023-02-26T22:07:47.970Z,2023-02-26T22:07:47.970Z,F,F,True,JNU,23.0
177,Nothing ,Jawaharlal Nehru University,IN,2023-02-08T16:03:31.556Z,1996-12-12,9177000000@get.idyll,,M,153.45209603024577,"['Singing', 'Photography', 'Mountains', 'Beaches', 'Cycling']",S,N,False,9177000000,Swapon Roy,True,U,2023-02-08T16:09:46.495Z,,R,F,True,JNU,27.0
178,"Serene and creative, seeking moments of stillness in a world of chaos. When I'm not capturing beauty through my lens or singing my heart out, you can find me reflecting and seeking inner peace.",JNU,IN,2023-02-08T16:06:56.431Z,1999-04-14,9178000000@get.idyll,"[92.63697862625122,89.17376399040222,98.69423508644104,51.33273005485535]",M,165.0,"['Singing', 'Reels', 'Photography', 'Heritage', 'Biryani']",S,N,True,9178000000,Arun,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,F,F,True,JNU,24.0
184,"19, I'm that quite kid who has become loud at social media!",Jawaharlal Nehru University ,IN,2023-02-08T16:28:36.481Z,2003-05-27,9184000000@get.idyll,,F,167.0,[''],N,N,False,9184000000,Riya,True,U,2023-02-08T17:30:11.387Z,,NS,M,True,JNU,20.0
187,"Fuck u 
I'm back 
Déjà u",University of lucknow,IN,2023-02-08T16:32:19.907Z,2000-08-31,9187000000@get.idyll,,M,5.8,"['Singing', 'Photography', 'Theatre', 'Clubs', 'Cafe-hopping']",S,N,False,9187000000,Karunesh singh ,True,U,2023-02-08T16:46:43.550Z,,C,F,True,university of lucknow,23.0
188,I am a bad boy...🔥,Lucknow university ,IN,2023-02-08T16:34:18.643Z,1999-08-20,9188000000@get.idyll,,M,170.0,"['Writing', 'Photography', 'Basketball', 'Swimming', 'Video Games']",S,S,False,9188000000,Atul,True,U,2023-02-08T16:39:17.524Z,,F,F,True,lucknow university ,24.0
189,...,Jawaharlal Nehru University,IN,2023-02-08T16:38:07.593Z,1999-06-12,9189000000@get.idyll,[48.76456260681152],M,166.0,"['Cricket', 'Gym', 'Bollywood', 'Environmentalism', 'Feminism']",N,N,True,9189000000,Rahul ,True,U,2023-02-26T22:11:11.019Z,2023-02-26T22:11:11.019Z,C,F,True,JNU,24.0
193,So my girlfriend asked me get to this app 👀,Jawaharlal Nehru University,IN,2023-02-08T16:40:03.373Z,2002-11-20,9193000000@get.idyll,,M,178.0,[''],N,N,False,9193000000,Venkat Bhardwaj ,True,U,2023-02-08T17:17:58.814Z,,NS,F,True,JNU,21.0
196,Cool .,Jawaharlal Nehru University,IN,2023-02-08T16:40:46.207Z,2000-02-23,9196000000@get.idyll,,M,168.0,"['Reels', 'Writing', 'Photography', 'Cricket', 'Cafe-hopping']",O,O,True,9196000000,Sandeep Singh ,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,F,F,True,JNU,23.0
199,I'm a creative person.Love to do adventures and thrilling things in life. I'm also an aspiring artist.In urgent need of love to grow as an artist.,Jawaharlal Nehru University,IN,2023-02-08T16:43:04.607Z,2002-02-02,9199000000@get.idyll,[],M,162.0,"['Writing', 'Photography', 'Yoga', 'Concerts', 'Theatre']",S,S,True,9199000000,Rajeev Amitabh,True,U,2023-02-25T19:53:45.982Z,2023-02-25T19:53:45.980Z,R,F,True,JNU,21.0
203,"Well... Ajay chouhan here my  intrest in cricket singing and other things. 

I like to make new friends and group 
I luv my self I chill bandaa...!! 

",Jawaharlal Nehru University,IN,2023-02-08T16:47:06.630Z,2000-02-08,9203000000@get.idyll,[92.82337427139282],M,170.0,"['Singing', 'Photography', 'Reels', 'Dancing', 'Comic-books']",N,N,False,9203000000,Ajay,True,U,2023-02-18T16:15:26.401Z,,R,F,True,JNU,23.0
204,"I'm kinda person who believes in living in the moment. 
""Jeevan me preet hai, hoto pe geet hai...bss yhi jeet haii"" 
The only thing missing is jeevan me preet😁",Jawaharlal Nehru University,IN,2023-02-08T16:47:10.919Z,2001-12-13,9204000000@get.idyll,"[98.48358035087585,97.6111352443695,71.22008204460144,91.32063388824463]",M,172.72,"['Gym', 'Foodie', 'Romance', 'Superhero', 'Open-Minded']",S,S,True,9204000000,Dv,True,U,2023-02-17T22:34:06.450Z,2023-02-15T14:17:29.944Z,R,F,True,JNU,22.0
205,"Hii
I am Surbhi. 
I am pursuing French language 
I am super excited, enthusiastic person. ",Jawahar Lal Nehru University ,IN,2023-02-08T16:49:31.738Z,2003-09-11,9205000000@get.idyll,,F,152.4,"['Singing', 'Badminton', 'Basketball', 'Running', 'Dancing']",S,N,False,9205000000,Surbhi Mandliya,True,U,2023-02-08T17:08:31.513Z,,F,A,True,JNU,20.0
206,Open Book... read me.,JNU,IN,2023-02-08T16:50:44.082Z,1988-12-16,9206000000@get.idyll,,M,166.0,['Tennis'],N,N,True,9206000000,Ajinkya ,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,C,F,True,JNU,35.0
209,"Research Scholar
JNU, New Delhi
",Jawaharlal Nehru University,IN,2023-02-08T16:55:07.271Z,1993-07-05,9209000000@get.idyll,[],M,153.45209603024577,"['Photography', 'Cricket', 'Yoga', 'Cycling', 'Tennis']",S,N,True,9209000000,ROSHAN,True,U,2023-02-25T20:02:37.713Z,2023-02-25T20:02:37.711Z,C,F,True,JNU,30.0
216,Chill Banda ,Jawaharlal Nehru University,IN,2023-02-08T17:03:25.663Z,2003-02-14,9216000000@get.idyll,,M,5.5,"['Art & Craft', 'Singing', 'Gym', 'Tea', 'Coffee']",O,N,False,9216000000,Rajdev kumar,True,U,2023-02-08T17:23:14.362Z,,CON,F,True,JNU,20.0
220,Nothing to say,JNU ,IN,2023-02-08T17:07:53.775Z,1997-12-20,9220000000@get.idyll,,M,156.0,"['Badminton', 'Cycling', 'Tennis', 'Cooking', 'Vegetarian']",N,N,False,9220000000,Paresh,True,U,2023-02-09T06:19:40.702Z,,R,F,True,JNU,26.0
222,Electronics engineering student,JNU DELHI,IN,2023-02-08T17:08:28.649Z,2001-08-01,9222000000@get.idyll,[66.28410071134567],M,170.0,[''],N,N,False,9222000000,Shehzad Ibrahim ,True,U,2023-02-24T13:12:24.353Z,,F,F,True,JNU,22.0
224,I have a genuine smile.,IIT DELHI,IN,2023-02-08T17:09:17.747Z,2001-02-14,9224000000@get.idyll,,F,5.5,"['Video Games', 'Football']",N,N,False,9224000000,Akanksha,True,U,2023-02-08T17:18:01.690Z,,C,M,True,IITD,22.0
225,Hey iam ajaz Ahmed from jammu and kashmir. Looking for a casual relationship ,Kirori Mal College,IN,2023-02-08T17:09:25.624Z,2001-04-04,9225000000@get.idyll,,M,182.0,[''],N,O,False,9225000000,Ajaz,True,U,2023-02-08T20:36:44.290Z,,C,F,True,kirori mal college,22.0
228,Empathy ,JNU UNIVERSITY ,IN,2023-02-08T17:12:46.383Z,1997-08-22,9228000000@get.idyll,,M,153.45209603024577,"['Swimming', 'Bollywood', 'Documentaries', 'Tea', 'Heritage']",S,N,False,9228000000,Sidharath ,True,U,2023-02-08T17:49:28.517Z,,NS,F,True,JNU,26.0
230,Just looking for coffee and conversation.,Jawaharlal Nehru University,IN,2023-02-08T17:15:44.875Z,1999-07-28,9230000000@get.idyll,[],F,153.45209603024577,"['Writing', 'Theatre', 'Cafe-hopping', 'Tea', 'Comedy']",N,N,False,9230000000,Joy,True,U,2023-02-09T04:21:23.239Z,,F,M,True,JNU,24.0
231,hi i am simple boy,Jnu,IN,2023-02-08T17:15:57.596Z,1993-10-05,9231000000@get.idyll,[],M,165.0,"['Yoga', 'Cycling', 'Biryani', 'Tea', 'Beer']",O,O,True,9231000000,Prabhat,True,U,2023-02-25T11:12:51.383Z,2023-02-25T11:12:51.382Z,F,F,True,JNU,30.0
232,"Hey there, let's see where this goes and have great memories together ",Jawaharlal Nehru University,IN,2023-02-08T17:16:22.432Z,2002-02-21,9232000000@get.idyll,[],M,172.0,"['Football', 'Gym', 'Foodie', 'Anime', 'Hip Hop']",S,S,True,9232000000,Johann,True,U,2023-02-25T11:13:02.513Z,2023-02-25T11:13:02.512Z,NS,F,True,JNU,21.0
233,"Nothing much to write down. I am always up for a productive talk or party 

",JNU,IN,2023-02-08T17:16:44.250Z,1999-03-05,9233000000@get.idyll,[],M,174.0,[''],S,N,False,9233000000,Mukesh Bhagat,True,U,2023-02-08T17:21:20.134Z,,C,F,True,JNU,24.0
234,"I Like Listening to music, playing games with ""the boys"", trying new food items, watching Netflix....",Jawaharlal Nehru University,IN,2023-02-08T17:17:32.588Z,2002-11-06,9234000000@get.idyll,,M,177.0,[''],N,N,False,9234000000,Komal Kesav ,True,U,2023-02-08T18:04:31.526Z,,CON,F,True,JNU,21.0
236,"I’m dying to meet you.
Where can ICU?",Jawaharlal Nehru university,IN,2023-02-08T17:18:49.962Z,1998-08-05,9236000000@get.idyll,,M,178.0,"['Yoga', 'Photography', 'Coffee', 'Maggi', 'Cooking']",S,S,False,9236000000,Abhinava,True,U,2023-02-08T17:28:51.381Z,,NS,F,True,JNU,25.0
237,"My name is Ankit Pandey. Accustomed to being around primarily adults. I was always mature for my age. Even my own friends often annoyed me during my adolescent years. 
Thnaks.","LE MERIDIEN , CENTRAL SECRETATIAT",IN,2023-02-08T17:19:16.825Z,2000-01-02,9237000000@get.idyll,[],M,174.0,"['Singing', 'Writing', 'Reels', 'Romance', 'Romantic']",S,S,True,9237000000,ANKIT PANDEY,True,U,2023-02-25T11:13:42.116Z,2023-02-25T11:13:42.115Z,R,F,True,"le meridien , central secretatiat",23.0
240,Dekh rha h na binod kaise bio liya ja rha h 😝,Jawaharlal Nehru University,IN,2023-02-08T17:21:37.661Z,2001-05-03,9240000000@get.idyll,[],M,170.0,[''],N,N,False,9240000000,Sumit Singh,True,U,2023-02-10T20:27:19.703Z,,NS,F,True,JNU,22.0
241,"Look, I won’t flirt with you. I’ll just be extra friendly to someone who is extra attractive.",Indira Gandhi National Open University,IN,2023-02-08T17:22:13.230Z,1998-09-17,9241000000@get.idyll,,M,178.0,"['Biryani', 'Beer', 'Whiskey', 'Documentaries', 'Romance']",S,S,False,9241000000,Vivek Rawani,True,U,2023-02-08T17:30:32.958Z,,R,F,True,indira gandhi national open university,25.0
244,A passionate girl hoping to find a perfect partner,Jawaharlal Nehru University,IN,2023-02-08T17:25:53.024Z,2002-04-20,9244000000@get.idyll,,F,153.45209603024577,"['Photography', 'Wine', 'Thriller', 'Pizza', 'Poetry']",N,N,False,9244000000,Riyanshi Singh,True,U,2023-02-08T17:37:08.317Z,,C,M,True,JNU,21.0
245,I love to explore life. Do trips and camping a lot.,Jawaharlal Nehru University,IN,2023-02-08T17:27:58.133Z,2003-02-16,9245000000@get.idyll,"[97.05259203910828,97.8305459022522,81.31343722343445]",M,170.0,"['Theatre', 'Mountains', 'Beaches', 'Cats', 'Country']",S,N,False,9245000000,Prakhar Gangwar,True,U,2023-02-14T13:53:01.713Z,,C,F,True,JNU,20.0
246,"I'm a lover of adventure and trying new things. When I'm not exploring the great outdoors, you can find me curled up with a good book or trying out a new recipe in the kitchen. I'm a foodie at heart.",Jawaharlal Nehru University,IN,2023-02-08T17:29:02.961Z,1995-03-10,9246000000@get.idyll,[],M,166.0,"['Writing', 'Folk & Acoustic', 'Mountains', 'Swimming', 'Poetry']",S,N,True,9246000000,Vasant,True,U,2023-02-25T20:03:36.181Z,2023-02-25T20:03:36.177Z,NS,F,True,JNU,28.0
248,"“If you look the right way, you can see that the whole world is a garden.” “Keep your face always toward the sunshine - and shadows will fall behind you.” ",Jawaharlal Nehru University,IN,2023-02-08T17:31:12.824Z,2002-02-05,9248000000@get.idyll,,M,153.45209603024577,"['Writing', 'Cricket', 'Football', 'Cycling', 'Volleyball']",N,N,False,9248000000,Om Prakash Kumar ,True,U,2023-02-09T07:06:44.380Z,,R,F,True,JNU,21.0
250,I'm introvert,Jnu,IN,2023-02-08T17:32:00.670Z,2001-05-10,9250000000@get.idyll,,M,5.5,['Badminton'],S,N,False,9250000000,Yogendra,True,U,2023-02-08T17:36:28.767Z,,F,F,True,JNU,22.0
252,Masters 2nd year French student at JNU,JNU,IN,2023-02-08T17:36:51.547Z,2001-03-11,9252000000@get.idyll,[],M,167.0,"['Basketball', 'Cycling', 'Backpacking', 'Mountains', 'Feminism']",N,N,True,9252000000,Gaurav Ranjan,True,U,2023-02-28T12:59:32.644Z,2023-02-15T14:17:29.944Z,C,F,True,JNU,22.0
256,"We can't describe ourselves in 200 words, So lets talk!",Jawaharlal Nehru University,IN,2023-02-08T17:38:59.172Z,2002-06-02,9256000000@get.idyll,,M,173.0,"['Gym', 'Ambitions', 'Whiskey', 'Coffee', 'Mountains']",S,S,False,9256000000,Sarthak Agarwal,True,U,2023-02-10T08:51:51.737Z,,C,F,True,JNU,21.0
257,PhD student| introvert| admirer| ,Delhi University,IN,2023-02-08T17:39:01.209Z,1994-02-08,9257000000@get.idyll,,M,178.0,"['Gym', 'Cooking', 'Beer', 'Mountains', 'Foodie']",O,N,False,9257000000,Ashu,True,U,2023-02-10T05:07:47.793Z,,NS,F,True,DU,29.0
261,Let's try this,Jawaharlal Nehru University,IN,2023-02-08T17:40:21.457Z,2001-11-13,9261000000@get.idyll,[],M,182.0,"['Heritage', 'Mountains', 'Open-Minded', 'Bollywood']",N,N,False,9261000000,Ujjwal Jain,True,U,2023-02-15T14:02:09.896Z,,NS,F,True,JNU,22.0
265,"Everything is perishable, what should I say? ",Jawaharlal Nehru University,IN,2023-02-08T17:44:11.994Z,1999-02-11,9265000000@get.idyll,,M,168.0,"['Badminton', 'Basketball', 'Running', 'Mountains', 'Camping']",S,S,False,9265000000,M K Singh,True,U,2023-02-08T17:50:21.919Z,,CON,F,True,JNU,24.0
270,Exploring new campus new peeps!!,Jawaharlal Nehru University,IN,2023-02-08T17:47:22.218Z,1993-08-22,9270000000@get.idyll,[75.95016956329346],M,153.45209603024577,"['Badminton', 'Stand Up', 'Cooking', 'Camping', 'Beer']",S,S,False,9270000000,Deepak,True,U,2023-02-13T17:11:30.152Z,,R,F,True,JNU,30.0
274,Mountains/Monuments date? Or should I sing for you?,Jawaharlal Nehru University,IN,2023-02-08T17:53:19.250Z,2003-06-11,9274000000@get.idyll,,M,167.0,"['Singing', 'Writing', 'Badminton', 'Cricket', 'Camping']",S,S,False,9274000000,Akash,True,U,2023-02-08T18:28:15.151Z,,CON,F,True,JNU,20.0
277,Kash kuchh interesting hota batane ko (._. ),Jawaharlal Nehru University,IN,2023-02-08T17:56:22.934Z,2001-06-27,9277000000@get.idyll,"[94.08875703811646,99.55359101295471,67.78038740158081,72.67107665538788]",M,178.0,"['Horror', 'Badminton', 'Beer', 'Dogs', 'Folk & Acoustic']",S,S,True,9277000000,Akshay Singh,True,U,2023-02-25T11:14:23.633Z,2023-02-25T11:14:23.630Z,NS,F,True,JNU,22.0
